,periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
3441,1,Proyecto 99,ONG - Humanitaria,1,2,4,4,4,4,False,0,5,5,5,5,0,False,3,"['no', 'siento', 'justo', 'no', 'se', 'horas', 'cuando', 'no', 'di', 'ayudar', 'hubiera', 'mas', 'dado', 'dar']"
3442,1,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,2,2,3,3,2,2,True,4,"['nada', 'nada']"
3443,1,"CÁRITAS MEXICANA, IAP",ONG - Salud,5,5,5,5,5,5,False,0,5,5,5,5,0,False,4,"['deben', 'mas', 'di', 'cuenta']"
3444,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'encanto']"
3445,1,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas",Sociedad de Alumnos ITESM,5,5,3,5,5,5,True,5,5,5,5,5,0,True,4,"['gran', 'muy', 'ayudar', 'muy', 'siento', 'se', 'seguir', 'le', 'mas', 'primer', 'se', 'muy', 'gran']"
3446,1,"CRS, Consejo de Responsabilidad Social Estudiantil FETEC",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['muy', 'hubo', 'vida', 'muy', 'bonita', 'trajo']"
3447,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,4,4,4,4,4,4,True,2,5,5,5,5,0,True,4,['se']
3448,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,False,5,5,5,5,5,0,True,4,"['muy', 'forma', 'ayudar', 'mejorar', 'nueva', 'no', 'se', 'siento', 'se']"
3449,1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['muy', 'solo', 'porque', 'nunca', 'eso']"
3450,1,"Tierra de Artistas, A.C.",Actividades recreativas,3,4,3,4,4,4,False,2,4,4,4,4,2,False,3,[]
3451,1,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
3452,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,3,2,3,2,2,False,0,3,3,3,3,0,False,2,"['se', 'van']"
3453,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,4,3,4,4,2,True,2,4,4,4,4,2,False,3,[]
3454,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['clase', 'no', 'esperaba', 'esto', 'encanto', 'motivo', 'solo', 'dar']"
3455,1,Proyecto 99,ONG - Humanitaria,4,4,5,5,5,5,True,2,5,5,5,5,2,True,4,[]
3456,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,4,3,4,3,4,True,0,5,5,5,5,0,False,3,"['horas', 'mas', 'horas', 'se']"
3457,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,4,5,4,4,3,False,0,5,5,5,5,0,False,3,"['mas', 'eficiente', 'mas', 'no', 'dar', 'no', 'solo', 'veces', 'llega']"
3458,1,Sacbé,ONG - Arte y cultura,5,5,5,5,5,4,True,2,5,5,5,5,2,True,4,"['muy', 'esfuerzo']"
3459,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,False,0,4,4,4,4,2,False,3,[]
3460,1,Proyecto 99,ONG - Humanitaria,5,5,4,5,4,4,True,0,4,5,5,5,0,True,4,"['dar', 'siento', 'esto', 'nunca', 'habia', 'dado', 'forma', 'se', 'no', 'habia', 'clase', 'normal', 'fui', 'tenia', 'les']"
3461,1,"AICHE, American Institute of Chemical Engineering",Investigación,3,4,4,3,4,4,True,2,5,5,5,5,0,True,4,[]
3462,1,Inclusión y Accesibilidad,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'persona', 'muy', 'mas']"
3463,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,5,4,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'buen', 'se', 'muy', 'ayudar']"
3464,1,Sacbé,ONG - Arte y cultura,5,5,5,5,5,5,True,0,4,5,4,5,2,False,4,[]
3465,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,5,4,5,5,5,True,2,5,5,5,5,0,True,4,"['excelente', 'agradable', 'dar', 'nueva']"
3466,1,"Paso de Esperanza, A.C.",ONG - Humanitaria,4,4,5,5,4,5,True,5,4,4,5,4,2,True,4,"['excelente', 'increible']"
3467,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['no', 'se', 'personas', 'se', 'les', 'super', 'habia', 'real', 'resulta', 'muy', 'completamente']"
3468,1,"PROVS, Programa de la Vivienda Sustentable, A.C.",ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,[]
3469,1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['personas', 'mismo']"
